sample_id,object_id,history_length,history_anchor_ids,independent_huber,joint_huber,independent_normalized_regret,joint_normalized_regret,independent_spearman,joint_spearman,independent_ndcg_at_5,joint_ndcg_at_5
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0001/32db2ff99afa,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[7, 5, 31, 46, 3, 40]",0.007817292585968971,0.011911166831851006,0.061601602940477077,0.0,0.9361478000162061,0.9771493395997083,0.9575485001197837,0.9958684783813073
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0002/227e2208f653,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[29, 47, 11, 43, 27, 30]",0.011009539477527142,0.015075063332915306,0.0,0.04881446437807373,0.9656429786889231,0.9581881533101045,0.9810838974855742,0.973531268377188
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0003/1cfbad134159,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[0, 30, 45, 44, 27, 41]",0.008133064024150372,0.013650509528815746,0.0,0.03464999166026137,0.9387407827566647,0.9640223644761364,0.9999983130873974,0.995462102090816
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0004/df5cf58b6d11,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[12, 5, 27, 15, 32, 30]",0.00783446617424488,0.014075718820095062,0.0,0.06395683076217247,0.9058423142370958,0.9094076655052264,0.9858018167952309,0.9754320730768434
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0005/d46bdbe6e19a,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[45, 25, 9, 20, 6, 13]",0.002828318392857909,0.005586813669651747,0.7543305971686023,0.13984991752000142,0.2214569321772952,0.5282392026578073,0.5575440605606743,0.7303987779717463
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0006/17431d8a673b,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[9, 22, 21, 23, 12, 25]",0.006003413815051317,0.008288797922432423,0.2086454826950257,0.18672735411512834,0.813953488372093,0.8556032736407099,0.9415241268737108,0.9328985879659849
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h06/d0007/fc77a8c14041,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,6,"[46, 14, 6, 36, 31, 15]",0.011467295698821545,0.015389306470751762,0.17045790844031716,0.0,0.8930394619560813,0.9708289441698403,0.9173549906977593,0.9905701049902542
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0000/5f077e544382,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[42, 46, 33, 8, 5, 12, 30, 47]",0.003117109416052699,0.005434009246528149,0.053562437113257394,0.17343411624574484,0.7298311444652908,0.7352720450281426,0.9313458757785281,0.8647366080014719
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0001/f2ba15722326,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[44, 28, 3, 18, 41, 7, 33, 6]",0.006023119203746319,0.007155388593673706,0.4072925176884563,0.019433549258774153,0.7418386491557223,0.9045028142589118,0.7986492789965,0.952534247257119
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0002/75479cc78f37,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[13, 39, 25, 0, 6, 40, 17, 10]",0.005738358944654465,0.010316255502402782,0.1650909957338405,0.08858525681867145,0.9288930581613508,0.9382739212007505,0.9469802487154166,0.9694578084600054
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0003/8f258d5243a1,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[39, 17, 14, 33, 28, 4, 26, 31]",0.0031726781744509935,0.006107238121330738,0.33476069119408797,0.3565694989518932,0.5380863039399625,0.42814258911819886,0.7280338569166785,0.7397129879894069
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0004/846ba386cae3,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[25, 16, 1, 4, 41, 12, 47, 45]",0.004698939621448517,0.008495916612446308,0.06493929648144002,0.06131012242731942,0.7857410881801126,0.8409005628517824,0.8985993031951751,0.991828540341979
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0005/3c3734ad1217,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[32, 9, 22, 13, 14, 15, 0, 12]",0.007909474894404411,0.009281684644520283,0.05295572359066141,0.0,0.9168855534709194,0.974859287054409,0.9888497388043763,0.9995950510385819
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0006/b3f0e6741598,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[28, 6, 37, 36, 15, 13, 8, 23]",0.00994572602212429,0.01486051082611084,0.01586081982932792,0.0,0.8444652908067543,0.9,0.9755727065115879,0.9973752509811489
test/02691156/1628b65a9f3cd7c05e9e2656aff7dd5b/h08/d0007/b14d09780fa3,02691156/1628b65a9f3cd7c05e9e2656aff7dd5b,8,"[0, 39, 28, 21, 36, 47, 42, 14]",0.009250610135495663,0.01167980581521988,0.0258315675874324,0.0258315675874324,0.9333958724202627,0.9330206378986867,0.9442352447840165,0.9394365735003316
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0000/2f0fd1e89b8d,02691156/162ed8d0d989f3acc1ccec171a275967,1,[21],0.021195095032453537,0.013878552243113518,0.029170351588446053,0.006298718047876139,0.9586031452358927,0.9655411655874191,0.9934846556030381,0.9876780303834679
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0001/beead77994cf,02691156/162ed8d0d989f3acc1ccec171a275967,1,[8],0.01622401550412178,0.01241193525493145,0.16464682287832713,0.16464682287832713,0.8388066604995374,0.8926919518963923,0.8861444190868732,0.9191117710968075
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0002/e7cf46a078fe,02691156/162ed8d0d989f3acc1ccec171a275967,1,[11],0.013521121814846992,0.010839254595339298,0.06648162960748988,0.2514309267729408,0.9103839037927844,0.9078399629972248,0.9180743016876217,0.8766246666528819
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0003/9d1e0e2d9459,02691156/162ed8d0d989f3acc1ccec171a275967,1,[13],0.017615383490920067,0.011704998090863228,0.021036445961813737,0.03594337739339986,0.9710915818686402,0.8983580018501388,0.9879347356736088,0.9605979672254434
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0004/d03502c43d74,02691156/162ed8d0d989f3acc1ccec171a275967,1,[44],0.016704196110367775,0.01344066858291626,0.0,0.01670354099476093,0.9315448658649399,0.9629972247918593,0.9914264004048972,0.9896114942286931
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0005/684888c0ebb1,02691156/162ed8d0d989f3acc1ccec171a275967,1,[42],0.010442355647683144,0.010773858986794949,0.21979555218517718,0.0727591855822945,0.947617946345976,0.9506244218316374,0.9069417738658737,0.9511752862753554
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0006/a318c24216de,02691156/162ed8d0d989f3acc1ccec171a275967,1,[43],0.015375984832644463,0.010434101335704327,0.0,0.0,0.9291165587419057,0.8309435707678076,0.9757236590190357,0.9598671781421286
test/02691156/162ed8d0d989f3acc1ccec171a275967/h01/d0007/ab897fbdedfa,02691156/162ed8d0d989f3acc1ccec171a275967,1,[19],0.014134499244391918,0.012376605533063412,0.05941856667518664,0.22154161990084675,0.955249768732655,0.945536540240518,0.9795795097813434,0.9046989414116137
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0000/37bb3b15f28a,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[20, 6]",0.011412536725401878,0.01331271417438984,0.0,0.013497324939792166,0.9057662658032685,0.8432315757015109,0.9953278093657696,0.9941760810323115
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0001/56986f506e40,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[45, 38]",0.015642236918210983,0.014304421842098236,0.04142558800238662,0.04142558800238662,0.9584335491828553,0.8972556275053961,0.9912303141310446,0.97966068953775
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0002/01570302732b,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[29, 10]",0.007107790559530258,0.012488317675888538,0.0,0.0,0.8313906876349059,0.88072772124576,0.9502262903553536,0.9892399681221605
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0003/c366b28ed174,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[35, 43]",0.013500032015144825,0.010461156256496906,0.0,0.08690284823027454,0.9263644773358001,0.9342584027135368,0.9816758717839013,0.9756785625561055
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0004/eb4bd64f7014,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[46, 10]",0.005845364183187485,0.011568036861717701,0.17283928754746744,0.17283928754746744,0.8237434474252234,0.9443724946037618,0.9415623560824261,0.9334339098398307
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0005/9f1afa4dc124,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[0, 5]",0.009369774721562862,0.00827807281166315,0.0725484633936872,0.0725484633936872,0.8790009250693801,0.8942954054887449,0.9801202394528158,0.9890332473624883
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0006/892029810f03,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[31, 32]",0.016405053436756134,0.014778523705899715,0.006297685094967798,0.006297685094967798,0.9412889300030834,0.929941412272587,0.9940062020173055,0.9901363547978145
test/02691156/162ed8d0d989f3acc1ccec171a275967/h02/d0007/bc213319586f,02691156/162ed8d0d989f3acc1ccec171a275967,2,"[47, 30]",0.013676374219357967,0.013061023317277431,0.033947591270833084,0.0,0.9715078630897316,0.9602836879432624,0.9865461934197445,0.988894955539686
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0000/ca40630d6726,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[17, 18, 20, 13]",0.006399739068001509,0.011958801187574863,0.0,0.0,0.7042988019732207,0.8071881606765329,0.9992904212339561,0.9992285068261997
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0001/99e33df2d346,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[14, 8, 5, 23]",0.011834781616926193,0.011921332217752934,0.07523672686161194,0.0,0.9623678646934463,0.945172656800564,0.987009249995205,0.9153652532266845
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0002/da6cdea58fd1,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[14, 13, 33, 20]",0.009017014876008034,0.007673846557736397,0.46622556225390227,0.0,0.7636363636363638,0.7673009161381256,0.6493919197487046,0.937812997517989
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0003/993af4c819df,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[10, 6, 43, 23]",0.004916614852845669,0.008472553454339504,0.15981950864213992,0.1162802651747213,0.399154334038055,0.40803382663847787,0.7635170656451326,0.8818763097919805
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0004/852af448ee08,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[46, 20, 12, 38]",0.010050702840089798,0.0130696352571249,0.02477680116486049,0.0,0.863002114164905,0.8959830866807612,0.9943285686486287,0.9953836493460934
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0005/38f09181c4a4,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[20, 40, 19, 34]",0.008285687305033207,0.01158672571182251,0.05730981259846695,0.05730981259846695,0.9341789992952785,0.9183932346723046,0.9755211384550566,0.9521590024701653
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0006/913a1dd0c7c4,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[24, 37, 2, 11]",0.004522173665463924,0.006010946352034807,0.9398939783277538,0.38563541533179185,0.1470049330514447,0.6365045806906273,0.4349028719667227,0.8160838370171323
test/02691156/162ed8d0d989f3acc1ccec171a275967/h04/d0007/eabe06dd641f,02691156/162ed8d0d989f3acc1ccec171a275967,4,"[38, 41, 14, 29]",0.011008101515471935,0.014471810311079025,0.10734329246124624,0.10734329246124624,0.9099365750528542,0.956448202959831,0.8724498141827303,0.939853592472267
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0000/0cfeffd2aff1,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[20, 46, 0, 34, 39, 41]",0.00337524083442986,0.006398615427315235,0.8050105778275045,0.0,-0.08710801393728224,0.3310104529616725,0.43022459344040065,0.8409573216082743
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0001/531027157ee0,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[39, 10, 35, 47, 4, 5]",0.005011157598346472,0.009752185083925724,0.12620315063345985,0.5629148636312337,0.8022850660400291,0.7479944899116765,0.8951728953475128,0.6663295436669845
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0002/31dad897baac,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[39, 45, 28, 36, 18, 2]",0.003837623167783022,0.007569082546979189,0.9775293796229202,0.6607418035012709,0.08824244388623288,0.0064014261405072525,0.353826095122526,0.4468024564623623
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0003/82af68c81131,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[9, 1, 23, 21, 27, 43]",0.00430345581844449,0.0032794266007840633,0.369949253469211,0.820418336372002,0.28984685195689164,-0.15663236366582936,0.7500032982623234,0.491333890634574
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0004/12444d6706f0,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[34, 7, 20, 32, 11, 8]",0.006824517622590065,0.010399388149380684,0.08535521187836986,0.0,0.842476298517138,0.8256219107041569,0.8270939323832358,0.9577406215437296
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0005/0b038507fe4b,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[17, 13, 44, 45, 23, 37]",0.011732963845133781,0.010132329538464546,0.31315298704597805,0.0,0.8037436188315371,0.9116765254031278,0.7981748367192507,0.9694440745536453
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0006/996a4e5dd013,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[46, 13, 36, 15, 10, 44]",0.007827505469322205,0.008906708098948002,0.3498118935040654,0.11558308065798983,0.7040758447451584,0.8337249817680901,0.76720725759063,0.9792127450248911
test/02691156/162ed8d0d989f3acc1ccec171a275967/h06/d0007/5f9eafde0e04,02691156/162ed8d0d989f3acc1ccec171a275967,6,"[26, 8, 17, 18, 31, 11]",0.010886240750551224,0.010551787912845612,0.028651110132885536,0.0,0.8270804634956649,0.9460335467142047,0.9875071756262152,0.9874524082929464
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0000/a731f92f844d,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[45, 44, 20, 28, 39, 8, 36, 23]",0.00913240760564804,0.010012817569077015,0.10221358059735247,0.0,0.7416510318949343,0.8651031894934333,0.9136240819772078,0.9729825127414926
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0001/3ec906ab1206,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[13, 23, 31, 26, 3, 7, 11, 19]",0.004439842887222767,0.00552376126870513,0.5546385408588357,0.5081333176208469,-0.12045028142589118,0.17073170731707318,0.48175614343015694,0.5818424978036518
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0002/5378daae5245,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[20, 47, 21, 28, 34, 0, 35, 8]",0.007102638483047485,0.009174839593470097,0.0,0.0,0.8377110694183865,0.9409005628517824,0.8756908664273036,0.9970346904232296
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0003/055b088530f0,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[6, 40, 22, 1, 35, 4, 45, 39]",0.008851573802530766,0.008637183345854282,0.27405137206343805,0.0,0.8352720450281426,0.8217636022514071,0.8161933336150474,0.9984138962273079
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0004/d28d5e364e06,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[5, 34, 41, 12, 24, 42, 3, 16]",0.006455976516008377,0.011504611000418663,0.1256653893431452,0.015171134737286167,0.8414634146341463,0.9607879924953096,0.919183603341886,0.9944173125394974
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0005/08817c997042,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[21, 24, 15, 0, 11, 28, 29, 6]",0.007908252067863941,0.0072420090436935425,0.10066718763591603,0.1700696304158677,0.8716697936210132,0.9198874296435272,0.9603853309255552,0.8761316344906336
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0006/2e43f758e01f,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[19, 26, 14, 37, 2, 40, 25, 31]",0.0038796737790107727,0.00661733141168952,0.6972637041853789,0.4733315172683215,0.5219512195121951,0.674671669793621,0.46241142645329303,0.5949892365150499
test/02691156/162ed8d0d989f3acc1ccec171a275967/h08/d0007/69324c012bcf,02691156/162ed8d0d989f3acc1ccec171a275967,8,"[3, 23, 5, 43, 17, 1, 15, 34]",0.005588026251643896,0.008988263085484505,0.4371582224631651,0.4371582224631651,0.699624765478424,0.6953095684803002,0.712810190274225,0.7359590688868817
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0000/a318c24216de,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[43],0.010402033105492592,0.009936387650668621,0.1582695268972363,0.021593620482816822,0.8086262719703978,0.8967391304347826,0.9213062539880036,0.9682076953411546
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0001/36a9e7f1c95b,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[32],0.01905420795083046,0.011486169882118702,0.0,0.0,0.8923450508788159,0.9642691951896393,0.9853589590359878,0.9900075773312939
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0002/8a5edab28263,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[47],0.011265094392001629,0.009413453750312328,0.01887523175503396,0.01887523175503396,0.9486586493987049,0.9088806660499538,0.9802711523034934,0.9839836065207695
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0003/7cb7c4547cf2,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[22],0.01850428804755211,0.012425409629940987,0.0,0.0,0.9678538390379279,0.9774514338575393,0.9922013671698021,0.9866269735236193
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0004/e77b9a9ae9e3,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[5],0.010909649543464184,0.007692440878599882,0.022433984004775955,0.018523436735057467,0.9357076780758556,0.9295790934320074,0.9956944968129312,0.9885994511596227
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0005/2b4c342f5433,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[9],0.015364985913038254,0.010669181123375893,0.0,0.0,0.9735198889916744,0.9809204440333025,0.9961168883052071,0.9933698817995584
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0006/4bf5122f3445,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[1],0.013550526462495327,0.008403901010751724,0.031500589570465816,0.07139000497156553,0.9010175763182239,0.845513413506013,0.9780239976190706,0.9666459697124882
test/02691156/1659db64bbf46bcdc1955ee4b5680e91/h01/d0007/d03502c43d74,02691156/1659db64bbf46bcdc1955ee4b5680e91,1,[44],0.016034379601478577,0.012435569427907467,0.0,0.02202679490290029,0.9554810360777058,0.9788390379278445,0.9924973557192517,0.9908865360828016
